Fecha,Hora,Responsable,Proveedor,Muestra,Nº Remito,pH,Peso de muesta,ST,Tiempo de análisis,Temperatura,Observaciones,RENDIMIENTO,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
2024-02-20,11:12:00,Agustín/andres,,Lactosa,N°256,,8.579,0.1217,28:36**,120.0,,,,,,
2024-02-20,11:01:00,Agustín/andres,,Lactosa,N°257,,6.56,0.1203,"1 day, 8:24:00",120.0,,,,,,
2024-02-20,19:17:00,Cristian,,Silo 7,,,8.3,0.506,29:14*,120.0,,,,,,
2024-02-20,17:36:00,Cristian,,Silo 5,,,5.61,0.5917,29:28*,120.0,,,,,,
2024-02-20,18:27:00,Cristian,,Silo6,,,6.65,0.373,40:32*,120.0,,,,,,
2024-02-20,20:17:00,Cristian,,Buffer tank,,,3.38,0.0833,15:54*,120.0,,,,,,
2024-02-21,15:00:00,Andres,,Contenido ruminal,N°260,,3.414,0.2968,"1 day, 12:28:00",120.0,,,,,,
2024-02-21,15:30:00,Andres,,Contenido ruminal,N°260,,4.055,0.4535,14:16:00,120.0,Duplicado,,,,,
2024-02-21,16:00:00,Andres,,Contenido ruminal,N°260,,4.421,0.3316,"1 day, 9:14:00",120.0,Triplicado,,,,,
2024-02-21,16:30:00,Andres,,Glicerol,N°258/259,,4.102,0.7043,"1 day, 15:16:00",120.0,,,,,,
2024-02-21,17:00:00,Andres,,Suero,N°261,,4.914,0.0418,09:47:00,120.0,,,,,,
2024-02-21,18:00:00,Andres,,Lactosa,N°263,,5.229,0.0673,20:00:00,120.0,,,,,,
2024-02-22,12:30:00,Leonardo,,Suero,N°262,,3.676,0.0563,16:46:00,120.0,,,,,,
2024-02-22,14:20:00,Agustín,,Lactosa,N°264,,7.138,0.0772,17:20:00,120.0,,,,,,
2024-02-22,14:45:00,Agustín,,Lactosa,N°264,,5.32,0.1312,19:30*,120.0,,,,,,
2024-02-22,19:20:00,Gustavo,,Contenido ruminal,N°265,,6.66,0.2186,41:58*,120.0,,,,,,
2024-02-23,14:20:00,Agustín,,Purín,,,5.063,0.0105,22:50**,120.0,,,,,,
2024-02-23,16:20:00,Gustavo,,Silo ingreso biomix,,,5.227,0.3279,26:22*,120.0,,,,,,
2024-02-23,18:10:00,Gustavo,,Buffer tank,,,4.419,0.0344,19:12*,120.0,,,,,,
2024-02-23,20:37:00,Gustavo,,Lactosa,N°266,,6.247,0.1076,25:42*,120.0,,,,,,
2024-02-23,17:00:00,Gustavo,,Silo 7,,,5.32,0.4733,25:08*,120.0,,,,,,
2024-02-24,05:10:00,Leonardo,,sangre,N°267,,3.504,0.0565,17:22:00,120.0,,,,,,
2024-02-24,06:00:00,Leonardo,,Lactosa,N°266,,10.25,0.1025,14:40:00,120.0,duplicado,,,,,
2024-02-24,08:40:00,Agustín,,Lactosa,N°268,,7.583,0.1273,28:46*,120.0,,,,,,
2024-02-24,11:19:00,Agustín,,sangre,N°267,,5.184,0.052,30:20*,120.0,,,,,,
2024-02-24,12:12:00,Agustín,,sangre,N°267,,7.64,0.1424,43:24*,120.0,,,,,,
2024-02-24,13:24:00,Agustín,,Purín,,,4.771,0.0101,13:24*,120.0,,,,,,
2024-02-24,15:20:00,Gustavo,,Goma vegetal ,N°269,,4.393,0.7107,27:36*,120.0,,,,,,
2024-02-24,18:30:00,Gustavo,,Glicerol,N°270,,5.271,0.5506,47:42*,120.0,,,,,,
2024-02-24,20:18:00,Gustavo,,Buffer tank,,,4.481,0.1328,24:52*,120.0,,,,,,
2024-02-24,21:40:00,Gustavo,,Silo ingreso biomix,,,4.46,0.3238,26:16*,120.0,,,,,,
2024-02-25,04:00:00,Andres,,Biodigestor 050,,,6.705,0.0483,"1 day, 8:22:00",120.0,,,,,,
2024-02-25,04:40:00,Andres,,Biodigestor 040,,,6.252,0.0523,"1 day, 3:00:00",120.0,,,,,,
2024-02-25,10:15:00,Agustín,,Lactosa,N°271,,9.09,0.1213,22:15*,120.0,,SETPOINT ENC 50 APAG 70,"SET PRESION 14,03MBAR",,,
2024-02-25,13:30:00,Agustín,,Suero,N°272,,6.763,0.0452,23:00*,120.0,,,,,,
2024-02-25,14:05:00,Agustín,,Purín,,,5.869,0.0115,25:10*,120.0,,,,,,
2024-02-25,15:15:00,Gustavo,,Suero,N°271,,3.95,0.0534,23:42*,120.0,duplicado,,,,,
2024-02-25,15:45:00,Gustavo,,Buffer tank,,,4.821,0.0438,19:02*,120.0,,,,,,
2024-02-25,18:00:00,Gustavo,,Bioabono,,,7.015,0.1418,37:26*,120.0,"NIVEL ACTUAL 69,03",,,,,
2024-02-25,21:30:00,Gustavo,,Dewatering,,,4.458,0.0408,21:40*,120.0,,,,,,
2024-02-26,04:00:00,Andres,,Biodigestor 040,,,4.585,0.0842,"1 day, 0:16:00",120.0,,,,,,
2024-02-26,05:00:00,Andres,,Biodigestor 050,,,8.616,0.0498,"1 day, 5:46:00",120.0,,,,,,
2024-02-26,13:00:00,Leonardo,,Suero,N°273,,3.751,0.0488,18:38:00,120.0,,,,,,
2024-02-26,,Leonardo,,Lactosa,N°275,,,0.099,17:04*,120.0,,,,,,
2024-02-26,16:00:00,Gustavo,,Lactosa,N°275,,4.694,0.1133,17:52*,120.0,duplicado,,,,,
2024-02-26,16:45:00,Gustavo,,Buffer tank,,,4.773,0.0448,17:22:00,120.0,,,,,,
2024-02-26,20:00:00,Gustavo,,Contenido ruminal,N°274,,5.334,0.1985,29:28*,120.0,,,,,,
2024-02-26,20:45:00,Gustavo,,Suero,N°276,,8.775,0.052,32:06*,120.0,,SETPOINT ENC 30 APAG 50,"SET PRESION 6,7MBAR",,,
2024-02-26,22:00:00,Gustavo,,Buffer tank,,,3.764,0.0367,14:54*,120.0,,,,,,
2024-02-27,11:00:00,Leonardo,,Lactosa,N°277,,3.438,0.1195,18:24:00,120.0,,,,,,
2024-02-27,12:00:00,Leonardo,,Suero,N°278,,3.71,0.0472,17:48:00,120.0,,,,,,
2024-02-27,16:40:00,Gustavo,,Lactosa,N°279,,6.382,0.1257,46:14*,120.0,,,,,,
2024-02-27,17:35:00,Gustavo,,Bioabono,,,4.191,0.2782,32:34*,120.0,"NIVEL ACTUAL 75,75",,,,,
2024-02-27,17:10:00,Gustavo,,Buffer tank,,,4.066,0.0561,17:26*,120.0,,,,,,
2024-02-27,18:00:00,Gustavo,,Salida a laguna,,,4.825,0.0421,22:00*,120.0,,,,,,
2024-02-27,20:00:00,Gustavo,,Silo ingreso biomix,,,4.735,0.3476,23:10*,120.0,,,,,,
2024-02-27,21:06:00,Gustavo,,Laguna,,,4.004,0.0473,17:56*,120.0,,,,,,
2024-02-27,,Agustín,,biodigestor 040,,,5.697,0.0237,"1 day, 3:35:00",120.0,,,,,,
2024-02-28,03:00:00,Andres,,Suero,N°280,,4.314,0.0554,15:34:00,120.0,,,,,,
2024-02-28,03:30:00,Andres,,Suero,N°280,,5.462,0.0428,22:07:00,120.0,,,,,,
2024-02-28,04:00:00,Andres,,Buffer tank,,,4.139,0.0503,18:20:00,120.0,,,,,,
2024-02-28,05:00:00,Andres,,biodigestor 040,,,4.142,0.0316,"1 day, 1:10:00",120.0,,,,,,
2024-02-28,06:00:00,Andres,,Biodigestor 050,,,3.417,0.0426,"1 day, 3:30:00",120.0,,,,,,
2024-02-28,11:00:00,Leonardo,,Suero,N°283,,3.676,0.0563,16:12:00,120.0,,,,,,
2024-02-28,12:00:00,Leonardo,,Lactosa,N°282,,3.982,0.1213,15:34:00,120.0,,,,,,
2024-02-28,16:05:00,Agustín,,Goma vegetal ,N°284,,4.265,0.3852,40:56*,120.0,INICIO,,,,,
2024-02-28,16:44:00,Agustín,,Goma vegetal ,N°284,,9.197,0.6601,66:44*,120.0,FINAL,,,,,
2024-02-28,18:30:00,Agustín,,lactosa,N°285,5.1,6.977,0.1128,33:52*,120.0,,,,,,
2024-02-28,19:14:00,Agustín,,Laguna,,,6.129,0.0445,36:16*,120.0,,,,,,
2024-02-28,20:04:00,Agustín,,Contenido ruminal,N°281,,5.715,0.2406,36:04*,120.0,,,,,,
2024-02-28,20:31:00,Agustín,,Contenido ruminal,N°281,,4.5,0.3427,26:36*,120.0,Duplicado,,,,,
2024-02-28,21:44:00,Agustín,,Contenido ruminal,N°281,,4.79,0.2866,28:02*,120.0,Triplicado,,,,,
2024-02-29,03:00:00,Andres,,Buffer tank,,,3.72,0.0493,20:01:00,120.0,,,,,,
2024-02-29,19:00:00,Agustín,,Laguna,,,5.42,0.041,,120.0,,,,,,
2024-02-29,19:50:00,Agustín,,lactosa,N°286,4.89,8.978,0.1113,37:06*,120.0,,,,,,
2024-02-29,21:59:00,Agustín,,Suero,N°287,3.53,8.659,0.0571,28:24*,120.0,,,,,,
2024-02-29,22:10:00,Agustín,,Suero,N°287,3.7,8.259,0.0555,30:26*,120.0,,,,,,
2024-03-01,03:00:00,Andres,,biodigestor 040,,,4.74,0.0466,19:12:00,120.0,,,,,,
2024-03-01,04:00:00,Andres,,Biodigestor 050,,,4.094,0.0464,,120.0,,,,,,
2024-03-01,05:15:00,Andres,,Silo ingreso biomix,,,3.325,0.5347,20:50:00,120.0,,SETPOINT ENC 30 APAG 50," Setpoint 5,4 mbar",,,
2024-03-01,06:00:00,Andres,,Buffer tank,,,3.679,0.0525,15:00:00,120.0,,,,,,
2024-03-01,09:35:00,Leonardo,,Lactosa,N°288,,3.951,0.1192,"1 day, 1:06:00",120.0,,,,,,
2024-03-01,10:35:00,Leonardo,,Suero,N°289,,3.155,0.0544,18:32:00,120.0,,,,,,
2024-03-01,11:00:00,Leonardo,,Contenido ruminal,N°290,,4.265,0.2533,20:11:00,120.0,,,,,,
2024-03-01,19:33:00,Agustín,,Salida a laguna,,,6.103,0.0413,20:20*,120.0,0.756,,,,,
2024-03-01,19:54:00,Agustín,,Dewatering,,,10.352,0.0597,36:34*,120.0,,,,,,
2024-03-01,23:15:00,Gustavo,,Buffer tank,,,5.321,0.0635,22:54*,120.0,,,,,,
2024-03-01,23:40:00,Gustavo,,Silo ingreso biomix,,,4.454,0.421,30:06*,120.0,,,,,,
2024-03-01,18:20:00,Agustín,,silo 5,,,4.969,0.5573,26:54*,120.0,,,,,,
2024-03-02,05:15:00,Gustavo,,Biodigestor 050,,,5.811,0.0549,23:56*,120.0,,,,,,
2024-03-02,06:05:00,Gustavo,,Biodigestor 040,,,4.812,0.0617,26:48*,120.0,,,,,,
2024-03-02,10:00:00,Leonardo,,Purín,,,6.156,0.0112,"1 day, 0:12:00",120.0,,,,,,
2024-03-02,11:22:00,Leonardo,,Buffer tank,,,3.439,0.0308,18:12:00,120.0,,,,,,
2024-03-03,03:20:00,Gustavo,,Silo ingreso biomix,,,5.568,0.3672,32:18*,120.0,,,,,,
2024-03-03,05:10:00,Gustavo,,Biodigestor 050,,,6.077,0.0482,29:38*,120.0,,,,,,
2024-03-03,05:50:00,Gustavo,,Biodigestor 040,,,7.378,0.0642,38:12*,120.0,,,,,,
2024-03-03,09:30:00,Andres,,Purín,,,7.379,0.0141,25:58*,120.0,,,,,,
2024-03-03,11:00:00,Andres,,Lactosa,Nº291,,7.913,0.1123,34:02*,120.0,,,,,,
2024-03-03,17:07:00,Agustín,,Suero,N°292,3.3,6.74,0.0525,23:56*,120.0,,,,,,
2024-03-03,17:46:00,Agustín,,Suero,N°292,,10.104,0.0505,34:38*,120.0,,,,,,
2024-03-03,18:52:00,Agustín,,Suero,N°293,3.4,6.576,0.0531,24:42*,120.0,,,,,,
2024-03-03,19:33:00,Agustín,,Suero,N°293,,7.566,0.0523,25:40*,120.0,,,,,,
2024-03-03,20:42:00,Agustín,,Buffer tank,,,7.143,0.0358,24:14*,120.0,,,,,,
2024-03-04,02:30:00,Gustavo,,Silo ingreso biomix,,,4.635,0.3329,23:40*,120.0,,,,,,
2024-03-04,05:15:00,Gustavo,,Biodigestor 050,,,7.122,0.0465,26:50*,120.0,,,,,,
2024-03-04,05:50:00,Gustavo,,Biodigestor 040,,,7.199,0.0538,24:34*,120.0,,,,,,
2024-03-04,10:00:00,Andres,,Suero,294,,3.443,0.0549,20:38:00,120.0,,,,,,
2024-03-04,13:00:00,Andres,,Suero,295,,6.109,0.0354,26:44*,120.0,,,,,,
2024-03-04,17:30:00,Agustín,,Laguna,,,6.049,0.0551,21:28*,120.0,,,,,,
2024-03-04,18:02:00,Agustín,,Bioabono,,,5.307,0.3094,28:02*,120.0,,,,,,
2024-03-04,20:10:00,Agustín,,Buffer tank,,,9.099,0.0302,33:10*,120.0,,,,,,
2024-03-05,02:15:00,Gustavo,,Silo ingreso biomix,,,4.317,0.3732,21:46*,120.0,,,,,,
2024-03-05,03:45:00,Gustavo,,Dewatering,,,6.174,0.0413,22:20*,120.0,,,,,,
2024-03-05,05:00:00,Gustavo,,Biodigestor 050,,,4.245,0.0438,16:30*,120.0,,,,,,
2024-03-05,05:45:00,Gustavo,,Biodigestor 040,,,4.842,0.05,20:38*,120.0,,,,,,
2024-03-05,15:00:00,Andres,,Suero,,6.5,3.337,0.0581,22:34:00,120.0,,,,,,
2024-03-05,15:40:00,Andres,,Lactosa,,5.01,5.68,0.1235,"1 day, 7:28:00",120.0,,,,,,
2024-03-05,16:00:00,Andres,,lactosa,299,,6.69,0.1117,"1 day, 3:16:00",120.0,,,,,,
2024-03-05,16:30:00,Andres,,Suero,300,,4.237,0.0548,20:58:00,120.0,,,,,,
2024-03-05,03:09:00,Gustavo,,Silo 5,,,5.102,0.5133,24:38*,120.0,,,,,,
2024-03-06,01:30:00,Gustavo,,Buffer tank,,,5.382,0.0624,19:10*,120.0,,,,,,
2024-03-06,03:00:00,Gustavo,,Silo ingreso biomix,,,7.837,0.3042,34:20*,120.0,,,,,,
2024-03-06,05:00:00,Gustavo,,Biodigestor 050,,,4.772,0.0486,20:12*,120.0,,,,,,
2024-03-06,05:30:00,Gustavo,,Biodigestor 040,,,4.977,0.0502,25:16*,120.0,,,,,,
2024-03-06,08:23:00,Cristian,,Goma vegetal ,,,3.18,0.3799,25:38*,120.0,,,,,,
2024-03-06,10:13:00,Cristian,,Lactosa,301,5.3,3.66,0.115,16:34*,120.0,,,,,,
2024-03-06,10:30:00,Cristian,,Purín,,,3.94,0.0183,"1 day, 3:06:00",120.0,,,,,,
2024-03-06,15:00:00,Cristian,,Lactosa,302,5.6,3.72,0.1227,"1 day, 0:13:00",120.0,,,,,,
2024-03-06,16:00:00,Andres,,Suero,303,,3.644,0.0653,18:23:00,120.0,,,,,,
2024-03-06,17:00:00,Andres,,Laguna,,,3.365,0.0484,21:54:00,120.0,,,,,,
2024-03-07,00:32:00,Gustavo,,Silo ingreso biomix,,,4.913,0.4024,28:10*,120.0,,,,,,
2024-03-07,01:10:00,Gustavo,,Buffer tank,,,4.833,0.0612,18:30*,120.0,,,,,,
2024-03-07,05:10:00,Gustavo,,Biodigestor 050,,,3.925,0.0418,14:02:00,120.0,,,,,,
2024-03-07,05:45:00,Gustavo,,Biodigestor 040,,,4.814,0.0486,21:22*,120.0,,,,,,
2024-03-07,18:00:00,Andres,,Suero,306,,3.366,0.0609,18:22:00,120.0,,,,,,
2024-03-08,02:14:00,Agustín,,Biodigestor 040,,,7.254,0.0531,28:58*,120.0,,,,,,
2024-03-08,03:08:00,Agustín,,Biodigestor 050,,,6.796,0.0441,26:10*,120.0,,,,,,
2024-03-08,03:54:00,Agustín,,Buffer tank,,,7.493,0.0488,26:36*,120.0,,,,,,
2024-03-08,08:45:00,Cristian,,Purín,,,3.513,0.0146,24:72,120.0,,,,,,
2024-03-08,09:00:00,Cristian,,lactosa,307,5.63,3.883,0.1181,"1 day, 2:20:00",120.0,,,,,,
2024-03-08,09:30:00,Cristian,,Suero,308,3.28,3.82,0.0495,"1 day, 0:18:00",120.0,,,,,,
2024-03-08,10:00:00,Cristian,,lactosa,309,5.41,3.85,0.1195,22:18:00,120.0,,,,,,
2024-03-08,18:00:00,Andres,,Barrido Cargil,N°310,,3.916,0.8802,11:54:00,120.0,,,,,,
2024-03-08,18:30:00,Andres,,Silo 5,,,3.319,0.8674,11:12:00,120.0,,,,,,
2024-03-09,02:15:00,Agustín,,Silo ingreso biomix,,,6.434,0.4566,34:04*,120.0,,,,,,
2024-03-09,03:00:00,Agustín,,Bioabono,,,5.065,0.263,29:24*,120.0,,,,,,
2024-03-09,03:46:00,Agustín,,Buffer tank,,,9.099,0.0578,31:42*,120.0,,,,,,
2024-03-09,04:22:00,Agustín,,Suero,N°311,3.42,8.631,0.057,33:22*,120.0,,,,,,
2024-03-09,05:00:00,Agustín,,Suero,,,6.075,0.0576,30:16*,120.0,,,,,,
2024-03-09,07:30:00,Gustavo,,Biodigestor 050,,,5.667,0.0522,22:56*,120.0,,,,,,
2024-03-09,07:50:00,Gustavo,,Biodigestor 040,,,5.221,0.0544,23:42*,120.0,,,,,,
2024-03-09,09:00:00,Gustavo,,Purín,,,6.24,0.0196,23:22*,120.0,,,,,,
2024-03-09,11:00:00,Gustavo,,Lactosa,N°312,5.7,6.457,"11,97*%",24:52*,120.0,,,,,,
2024-03-09,12:00:00,Gustavo,,Buffer tank,,,4.779,0.0557,21:52*,120.0,,,,,,
2024-03-09,14:35:00,Gustavo,,Goma vegetal ,N°313,,3.544,0.3105,"1 day, 9:26:00",120.0,,,,,,
2024-03-09,15:00:00,Andres,,Buffer tank,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,3.685,0.0518,17:10:00,120.0,,,,,,
2024-03-09,16:00:00,Andres,,Laguna,,,4.628,0.0434,"1 day, 0:30:00",120.0,,,,,,
2024-03-09,17:00:00,Andres,,Dewatering,,,6.85,0.0433,"1 day, 1:12:00",120.0,,,,,,
2024-03-09,16:30:00,Andres,,silo 5,,,3.208,0.8844,11:22:00,120.0,,,,,,
2024-03-10,04:56:00,Agustín,,Buffer tank,,,6.791,0.0618,28:38*,120.0,,,,,,
2024-03-10,05:30:00,Agustín,,Bioabono,,,4.122,0.2528,26:36*,120.0,,,,,,
2024-03-10,08:50:00,Gustavo,,Purín,,,4.593,0.0351,17:46*,120.0,,,,,,
2024-03-10,11:00:00,Gustavo,,Lactosa,N°314,4.96,5.718,0.1226,23:12*,120.0,,,,,,
2024-03-10,14:00:00,Gustavo,,Buffer tank,,,5.171,0.1027,20:06*,120.0,,,,,,
2024-03-10,18:25:00,Cristian,,Suero,N°315,3.35,3.94,0.0589,20:10*,120.0,,,,,,
2024-03-10,20:02:00,Cristian,,Biodigestor 050,,,3.95,0.0471,20:54*,120.0,,,,,,
2024-03-10,21:12:00,Cristian,,Biodigestor 040,,,4.13,0.0653,38:30*,120.0,,,,,,
2024-03-11,03:50:00,Agustín,,Buffer tank,,,6.71,0.0462,23:22*,120.0,,,,,,
2024-03-11,04:19:00,Agustín,,Silo ingreso biomix,,,8.728,0.5683,32:24*,120.0,,,,,,
2024-03-11,07:30:00,Gustavo,,Biodigestor 050,,,5.472,0.0446,20:00*,120.0,,,,,,
2024-03-11,08:21:00,Gustavo,,Biodigestor 040,,,4.536,0.0494,28:08*,120.0,,,,,,
2024-03-11,09:40:00,Gustavo,,Purín,,,5.515,0.0221,22:34*,120.0,,,,,,
2024-03-11,12:30:00,Gustavo,,Contenido ruminal,N°316,,7.112,0.1348,44:12*,120.0,,,,,,
2024-03-11,13:50:00,Gustavo,,Buffer tank,,,5.265,0.0146,21:10*,120.0,,,,,,
2024-03-11,16:32:00,Cristian,,Suero,N°317,,3.98,0.0487,20:16:00,120.0,,,,,,
2024-03-11,19:09:00,Cristian,,Bioabono,,,8.9,0.2106,56:02*,120.0,,,,,,
2024-03-11,20:13:00,Cristian,,Salida a laguna,,,4.68,0.0431,28:26*,120.0,,,,,,
2024-03-11,20:44:00,Cristian,,Laguna,,,3.73,0.0404,30:10*,120.0,,,,,,
2024-03-11,22:10:00,Cristian,,Dewatering,,,3.74,0.0409,"1 day, 4:21:00",120.0,,,,,,
2024-03-12,03:09:00,Agustín,,Suero,N°318,3.2,7.629,0.0598,29:50*,120.0,,,,,,
2024-03-12,04:16:00,Agustín,,Buffer tank,,,8.27,0.0287,37:08*,120.0,,,,,,
2024-03-12,05:50:00,Agustín,,Silo ingreso biomix,,,5.909,0.4043,24:20*,120.0,,,,,,
2024-03-12,09:05:00,Gustavo,,Silo ingreso biomix,,,6.71,0.3597,34:02*,120.0,,SETPOINT ENC 30 APAG 50,"SET PRESION 4,14 MBAR",,,
2024-03-12,10:00:00,Gustavo,,Lactosa,N°319,5.05,6.449,0.1233,30:56*,120.0,,,,,,
2024-03-12,13:00:00,Gustavo,,Buffer tank,,,4.327,0.0552,19:26*,120.0,,,,,,
2024-03-12,14:15:00,Gustavo,,Purín,,,4.808,0.0208,24:22*,120.0,,,,,,
2024-03-12,14:55:00,Gustavo,,Buffer tank,,,4.518,0.0199,17:58*,120.0,,,,,,
2024-03-12,16:42:00,Cristian,,Lactosa,N°321,4.94,3.86,0.026,25:20*,120.0,,,,,,
2024-03-12,17:29:00,Cristian,,Salida a laguna,,,3.46,0.0376,30:54*,120.0,"NIVEL ACTUAL 78,62",SETPOINT ENC 30 APAG 50,"SET PRESION 4,06 MBAR",,,
2024-03-12,18:22:00,Cristian,,Dewatering,,,3.45,0.0469,22:10*,120.0,,,,,,
2024-03-12,18:56:00,Cristian,,Biodigestor 050,,,3.87,0.0457,31:18*,120.0,,,,,,
2024-03-12,19:37:00,Cristian,,Biodigestor 040,,,3.94,0.0513,24:06*,120.0,,,,,,
2024-03-12,20:05:00,Cristian,,Suero,N°322,3.31,3.83,0.0546,,120.0,,,,,,
2024-03-13,04:46:00,Agustín,,Buffer tank,,,8.414,0.0477,34:14*,120.0,,,,,,
2024-03-13,08:45:00,Gustavo,,Bioabono,,,5.982,0.1852,45:28*,120.0,"NIVEL ACTUAL 66,12",,,,,
2024-03-13,09:50:00,Gustavo,,Purín,,,5.326,0.0145,32:32*,120.0,,,,,,
2024-03-13,10:30:00,Gustavo,,Lactosa,N°323,5.39,5.736,0.1205,32:46*,120.0,,,,,,
2024-03-13,12:30:00,Gustavo,,Contenido ruminal,N°324,,3.961,0.2191,29:16*,120.0,,,,,,
2024-03-13,14:20:00,Gustavo,,Buffer tank,,,4.729,0.0292,18:38*,120.0,,,,,,
2024-03-13,14:50:00,Gustavo,,Lactosa,N°325,,48.35,0.1239,31:53*,120.0,,,,,,
2024-03-13,19:17:00,Cristian,,Laguna,,,3.84,0.0455,23:56*,120.0,,,,,,
2024-03-13,21:50:00,Cristian,,Suero,N°326,,3.54,0.0607,20:28*,120.0,,,,,,
2024-03-13,20:41:00,Cristian,,Silo 5,,,8.56,0.3481,33:25*,120.0,,,,,,
2024-03-14,04:30:00,Andres,,Biodigestor 040,,,5.375,0.0471,"1 day, 0:06:00",120.0,,,,,,
2024-03-14,05:00:00,Andres,,Biodigestor 050,,,6.308,0.15,"1 day, 10:28:00",120.0,,,,,,
2024-03-14,06:00:00,Andres,,Buffer tank,,,3.347,0.0509,20:21:00,120.0,,,,,,
2024-03-14,08:15:00,Gustavo,,Purín,,,5.683,0.0315,20:16*,120.0,,,,,,
2024-03-14,10:30:00,Gustavo,,Lactosa,N°327,5.52,5.939,0.116,25:34*,120.0,,,,,,
2024-03-14,,Gustavo,,Buffer tank,,,4.677,,,120.0,,,,,,
2024-03-14,23:00:00,cristian,,lactosa,N°329,4.76,3.409,0.0767,22:50:00,120.0,,,,,,
2024-03-15,02:00:00,Andres,,Suero,N°330,5.33,3.791,0.0398,17:54:00,120.0,,,,,,
2024-03-15,04:00:00,Andres,,silo ingreso biomix,,,4.283,0.3005,1900-01-01 16:44:00,120.0,,,,,,
2024-03-15,05:00:00,Andres,,Biodigestor 040,,,6.188,0.0486,"1 day, 3:16:00",120.0,,,,,,
2024-03-15,06:00:00,Andres,,Biodigestor 050,,,5.46,0.0403,17:34:00,120.0,,,,,,
2024-03-15,08:37:00,Agustín,,Purín,,,6.182,0.0262,23:16*,120.0,,,,,,
2024-03-15,09:36:00,Agustín,,CENTENO,N°320,,7.109,0.8429,22:38*,120.0,,,,,,
2024-03-15,11:51:00,Agustín,,lactosa,N°331,5.49,9.333,0.1214,43:02*,120.0,,,,,,
2024-03-15,18:40:00,Cristian,,Sala 8 ,,,3.66,0.0494,19:46*,120.0,,,,,,
2024-03-15,19:50:00,Cristian,,Laguna1,,,3.92,0.0201,21:56*,120.0,,,,,,
2024-03-15,20:27:00,Cristian,,Laguna1,,,3.98,0.0884,22:38*,120.0,,,,,,
2024-03-15,21:13:00,Cristian,,Laguna2,,,3.83,0.0248,26:28*,120.0,,,,,,
2024-03-15,22:24:00,Cristian,,Laguna2,,,3.91,0.0947,"1 day, 12:52:00",120.0,,,,,,
2024-03-15,17:38:00,Cristian,,Silo 5,,,8.59,0.5691,45:14*,120.0,,,,,,
2024-03-16,04:00:00,Andres,,biodigestor 040,,,6.153,0.0458,"1 day, 12:25:00",120.0,,,,,,
2024-03-16,04:45:00,Andres,,Biodigestor 050,,,6.123,0.0412,"1 day, 8:28:00",120.0,,,,,,
2024-03-16,05:30:00,Andres,,Buffer tank,,,4.125,0.0488,22:15:00,120.0,,,,,,
2024-03-16,06:00:00,Andres,,Bioabono,,,3.847,0.3112,"1 day, 20:14:00",120.0,,,,,,
2024-03-16,08:33:00,Agustín,,Sala 8 ,,,7.288,0.0569,36:10*,120.0,,,,,,
2024-03-16,09:10:00,Agustín,,Laguna1,,,7.745,0.0186,34:24*,120.0,,,,,,
2024-03-16,10:09:00,Agustín,,Purín,,,6.813,0.0189,28:06*,120.0,,SETPOINT ENC 30 APAG 50,"SET PRESION 3,37 MBAR",,,
2024-03-16,11:25:00,Agustín,,lactosa,333,5.32,10.158,0.1177,41:07*,120.0,,,,,,
2024-03-16,12:09:00,Agustín,,Laguna2,,,10.815,0.0901,39:24*,120.0,,,,,,
2024-03-16,12:54:00,Agustín,,Goma vegetal ,N°333,,10.106,0.3941,46:05*,120.0,,,,,,
2024-03-16,13:53:00,Agustín,,Laguna1,,,5.678,0.1002,20:19*,120.0,,,,,,
2024-03-16,14:28:00,Agustín,,Laguna2,,,11.448,0.053,31:20*,120.0,,,,,,
2024-03-16,20:48:00,Cristian,,Dewatering,,,3.44,0.0412,26:06*,120.0,No fuincióna el nivel .,,,,,
2024-03-16,21:25:00,Cristian,,Salida a laguna,,,3.18,0.0333,19:18*,120.0,,,,,,
2024-03-16,21:45:00,Cristian,,Laguna,,,3.26,0.0503,28:02*,120.0,,,,,,
2024-03-17,23:00:00,Andres,,Suero,334,,3.931,0.0669,18:14:00,120.0,,,,,,
2024-03-17,23:30:00,Andres,,biodigestor 040,,,5.565,0.0456,20:00:00,120.0,,,,,,
2024-03-17,01:15:00,Andres,,Biodigestor 050,,,4.539,0.0397,22:13:00,120.0,,,,,,
2024-03-17,02:00:00,Andres,,silo ingreso biomix,,,3.226,0.4194,21:48:00,120.0,,,,,,
2024-03-17,03:00:00,Andres,,Buffer tank,,,3.896,0.043,15:13:00,120.0,,,,,,
2024-03-17,10:00:00,,,lactosa,335,4.76,10.637,0.121,31:51*,120.0,,,,,,
2024-03-17,12:30:00,Agustín,,Purín,,,6.511,0.0197,12:30*,120.0,,,,,,
2024-03-17,13:20:00,Agustín,,Buffer tank,,,8.653,0.042,25:30*,120.0,,,,,,
