Fecha_Unnamed: 0_level_1,Hora_Unnamed: 1_level_1,Responsable_Unnamed: 2_level_1,Calidad Gas BIO 040_CO2,Columna1_CH4,Columna2_O2,Columna3_H2S,Calidad Gas BIO 050_CO2,Columna4_CH4,Columna5_O2,Columna6_H2S,Calidad de biogás ingreso al CHP_CO2,Columna7_CH4,Columna8_O2,Columna9_H2S,"Datos de consumo del motor_Caudal másico
 SCADA (kg/h)","Columna10_Caudal CHP
(l/s)","Columna11_Potencia 
exacta (kW)","Eficiencia y biogás_Consumo
 (m3/MW)","Columna12_Biogás generado
 (m3/d)","Columna13_Biogás 
generado (m3/h)","Columna14_LHV
(kWh/m3)",Columna15_Energía entregada a CHP (kW),"Columna16_η
eléctrico (%)",Columna17_Unnamed: 24_level_1,Columna18_Unnamed: 25_level_1,Columna19_Unnamed: 26_level_1
,,,040AIT01,040AIT02,040AIT03,040AIT04,050AIT01,050AIT02,050AIT03,050AIT04,080AIT01,080AIT02,080AIT03,080AIT04,090FIT01,,,,,,,,,,,
2024-01-28,00:15am,Leonardo,0.4241,0.5338,0.0031,60,0.4422,0.5215,0.0026,79,0.4272,0.5326,0.0029,48,1289.985,201.9,1349.0,538.7991104521868,17415.82455478132,725.6593564492217,5.3103050044120454,3859.7420894068514,0.34950521790105116,,,
2024-01-29,00:15am,Leonardo,0.4599,0.5068,0.0025,47,0.4583,0.5094,0.0024,50,0.456,0.5101,0.0024,53,1295.202,203.9,1338.0,548.6098654708521,17946.18078026906,747.7575325112108,5.085968048724343,3733.3039864856173,0.35839567440623543,,,
2024-01-30,00:14am,Leonardo,0.4436,0.5212,0.0033,89,0.4591,0.5156,0.0026,61,0.4438,0.5189,0.0029,92,1302.188,202.6,1362.0,535.5066079295154,17501.641162995595,729.2350484581498,5.1737087247266444,3773.4961954666255,0.3609384850145786,,,
2024-01-31,00:21am,Leonardo,0.4434,0.5146,0.0037,93,0.4555,0.5106,0.0022,45,0.4442,0.5146,0.0029,58,1299.023,202.0,1336.0,544.311377245509,17267.598053892216,719.483252245509,5.130835439861883,3731.1435318675617,0.3580671685742648,,,
2024-02-01,00:35:00,Leo/Andrés,0.4417,0.5083,0.0036,78,0.4455,0.50821,0.002,70,0.4415,0.5124,0.003,108,1295.936,205.8,1342.0,552.0715350223547,17271.309540983606,719.6378975409835,5.108900270861308,3785.082032675726,0.35454977948029354,,,
2024-02-02,00:28:00,Leo/Andrés,0.4305,0.5093,0.0037,91,0.4362,0.5068,0.0019,58,0.4288,0.5094,0.0031,118,129.512,206.5,1338.0,555.6053811659193,17101.005807174886,712.5419086322869,5.078988676769613,3775.7201823105297,0.3543694806274597,,,
2024-02-03,00:20am,Cristián,0.4395,0.5056,0.0025,42,0.4354,0.5102,0.0023,61,0.4347,0.51019,0.0022,55,1321.939,209.3,1344.0,560.625,16462.1812875,685.9242203125,5.086865396547094,3832.8513389903046,0.3506527859110895,,,
2024-02-04,00:21am,Cristián,0.4406,0.5049,0.0027,50,0.4462,0.5061,0.0018,52,0.4376,0.5063,0.0025,51,1314.105,209.4,1341.0,562.1476510067114,17975.71111409396,748.9879630872483,5.048080029541531,3805.4446494695876,0.3523898318129294,,,
2024-02-05,00:15am,Cristián,0.4474,0.5042,0.0024,149,0.448,0.5043,0.0016,62,0.4422,0.5053,0.0019,97,1316.869,209.8,1345.0,561.546468401487,18024.04684371747,751.0019518215613,5.038109498177632,3805.1833417836024,0.35346522866085045,,,
2024-02-06,00:31am,Cristián,0.4427,0.5135,0.0033,142,0.4416,0.5062,0.0015,52,0.4442,0.5123,0.0023,116,891.907,128.6,823.0,562.5273390036451,16666.717507654917,694.4465628189549,5.1079032177249175,2364.7548736779277,0.34802761553039097,,,
2024-02-07,00:15am,Cristián,0.4411,0.5142,0.0032,156,0.4509,0.5044,0.0016,54,0.4408,0.511,0.0026,65,1302.244,203.3,1332.0,549.4594594594595,17056.946924324326,710.7061218468469,5.094941526951851,3728.8858047455215,0.3572112608824991,,,
2024-02-08,00:15am,Cristián,0.4178,0.5224,0.003,97,0.4362,0.5063,0.0013,65,0.447,0.5213,0.0025,131,1315.714,206.0,1346.0,550.9658246656761,17799.551518573553,741.6479799405647,5.197637999999999,3854.568340799999,0.34919603986594344,,,
2024-02-09,01:31am,Gustavo,0.4285,0.5131,0.0031,65,0.4393,0.5055,0.0016,47,0.4284,0.5146,0.0029,75,1044.991,132.4,823.0,579.1494532199272,17968.418735358446,748.6841139732686,5.130835439861883,2445.5614040557684,0.3365280457219844,,,
2024-02-10,00:32am,Gustavo,0.4428,0.5056,0.0019,95,0.4395,0.5057,0.0011,56,0.4423,0.5078,0.0015,91,1208.863,214.4,1347.0,573.0066815144767,15222.203267706016,634.2584694877506,5.063035826587378,3907.8535723932023,0.34469049954066877,,,
2024-02-11,00:33am,Gustavo,0.4408,0.5101,0.0035,67,0.4471,0.5103,0.0014,56,0.4413,0.5096,0.0031,61,1207.484,205.3,1347.0,548.6859688195992,17547.641192873052,731.1517163697105,5.080982783042394,3755.252755290973,0.35869755986521573,,,
2024-02-12,00:11am,Gustavo,0.432,0.5175,0.0035,68,0.4415,0.5159,0.0015,52,0.4336,0.5161,0.0027,53,947.132,161.0,1051.0,551.4747859181732,14942.523665080877,622.6051527117032,5.145791236907731,2982.500600911721,0.3523888644578042,,,
2024-02-13,00:12am,Gustavo,0.4294,0.5148,0.0042,89,0.434,0.5174,0.0019,70,0.4334,0.5192,0.0034,48,942.88,151.0,974.0,558.1108829568789,14523.758574948664,605.1566072895276,5.1766998841358145,2814.054057016229,0.3461198613337025,,,
2024-02-14,00:37am,Gustavo,0.4295,0.5122,0.0035,60,0.4342,0.5129,0.0014,51,0.4298,0.5125,0.0026,54,1014.93,174.9,1124.0,560.1779359430606,14600.59535978648,608.3581399911033,5.109897323997698,3217.3957510819105,0.34935086851595226,,,
2024-02-15,00:11:00,Andrés,0.4456,0.5172,0.0033,54,0.459,0.5153,0.0014,56,0.4487,0.5173,0.0027,56,946.311,158.8,1049.0,544.9761677788371,15231.424468255484,634.6426861773118,5.157755874544407,2948.585878359547,0.3557637604177951,,,
2024-02-16,00:21:00,Andrés,0.443,0.5185,0.0045,53,0.4548,0.5148,0.0018,51,0.4427,0.5168,0.0037,56,946.335,157.5,1049.0,540.5147759771211,14183.604995233554,590.9835414680648,5.15277060886246,2921.620935225015,0.35904726289182654,,,
2024-02-17,00:20:00,Andrés,0.4412,0.5228,0.0036,81,0.4414,0.5232,0.0024,120,0.4374,0.5226,0.003,95,1153.64,194.0,1319.0,529.4920394238059,13502.306456406368,562.5961023502654,5.210599690773067,3639.08282403591,0.36245396540251545,,,
2024-02-18,00:28:00,Andrés,0.4534,0.5104,0.0028,101,0.4432,0.5156,0.0016,38,0.446,0.5121,0.0023,94,1195.959,205.0,1349.0,547.0719051148999,16594.501690140845,691.4375704225353,5.105909111452138,3768.160924251678,0.35799957250177655,,,
2024-02-19,00:15:00,Andrés,0.4489,0.5114,0.0026,155,0.4501,0.5086,0.0011,41,0.4535,0.5035,0.0018,135,1182.99,206.5,1352.0,549.8520710059172,17933.49127810651,747.2288032544379,5.020162541722616,3731.988833516593,0.3622733240404774,,,
2024-02-20,00:40:00,Andrés,0.4337,0.5129,0.0032,157,0.4404,0.5154,0.0008,44,0.4311,0.5149,0.0023,73,1178.81,203.9,1345.0,545.7546468401488,17645.732184981418,735.2388410408925,5.133826599271052,3768.434076928924,0.35691217427269006,,,
2024-02-21,00:32am,Leonardo,0.444,0.5047,0.0026,194,0.4462,0.5065,0.0005,40,0.4417,0.5086,0.0018,114,1180.966,210.5,1347.0,562.5835189309577,18607.303616926503,775.3043173719376,5.071012251678496,3842.8130843219647,0.3505244648758835,,,
2024-02-22,00:37am,Leonardo,0.4348,0.5154,0.0026,153,0.444,0.5065,0.0007,31,0.4335,0.5134,0.002,115,1181.014,209.3,1341.0,561.8791946308726,18637.111476510072,776.546311521253,5.118870802225206,3856.966772060648,0.34768253896145146,,,
2024-02-23,00:15am,Leonardo,0.435,0.5223,0.0018,100,0.4409,0.5113,0.0009,31,0.4316,0.5177,0.0014,76,1170.847,206.3,1350.0,550.1333333333333,17653.37706933333,735.5573778888888,5.161744087089968,3833.5240985999776,0.35215638803288773,,,
2024-02-24,00:21am,Leonardo,0.4397,0.5139,0.0018,88,0.449,0.5135,0.0013,46,0.4363,0.5144,0.0012,50,1185.033,208.8,1348.0,557.6261127596439,18503.735181008902,770.9889658753709,5.128841333589103,3855.2474536322575,0.34965330143204404,,,
2024-02-25,00:32am,Leonardo,0.4492,0.514,0.0027,173,0.45,0.5017,0.0028,62,0.446,0.5129,0.002,66,1283.88,231.9,1498.0,557.3030707610147,18001.479926835782,750.0616636181576,5.113885536543258,4269.276201327773,0.35087914891383976,,,
2024-02-26,00:31am,Leonardo,0.4509,0.5047,0.003,21,0.4482,0.5088,0.0032,57,0.4418,0.5106,0.0029,61,948.12,160.0,1051.0,548.0494766888677,17205.80506184586,716.9085442435775,5.090953314406293,2932.3891090980246,0.35841082506382577,,,
2024-02-27,00:22:00,Andrés,0.4434,0.5182,0.0025,56,0.4385,0.5157,0.0028,53,0.4345,0.516,0.0026,60,1121.47,189.2,1274.0,534.6310832025117,15496.249868759809,645.677077864992,5.1447941837713405,3504.2222144503353,0.36356141877829995,,,
2024-02-28,00:18:00,Andrés,0.4362,0.5201,0.0023,59,0.4347,0.5203,0.0024,45,0.4294,0.5216,0.0023,43,1126.11,190.7,1278.0,537.1830985915493,16380.807690140848,682.5336537558686,5.20062915940917,3570.335930517583,0.35794951087830307,,,
2024-02-29,00:15:00,Andrés,0.4395,0.5162,0.0016,102,0.437,0.5148,0.0017,63,0.4336,0.519,0.0016,88,1180.25,205.4,1349.0,548.1393624907339,17116.095586656782,713.1706494440326,5.174705777863035,3826.3844403830426,0.35255213401007807,,,
2024-03-01,00:19:00,Andrés,0.4453,0.5075,0.002,83,0.442,0.5086,0.0022,68,0.4394,0.5088,0.0019,78,1214.34,210.2,1347.0,561.7817371937639,18057.985191982185,752.4160496659243,5.073006357951275,3838.845371188889,0.3508867562391122,,,
2024-03-02,00:19:00,Andrés,0.4181,0.5114,0.0019,94,0.4369,0.5116,0.0023,230,0.4339,0.512,0.0021,242,1255.05,219.8,1429.0,553.7298810356893,17616.63930020994,734.0266375087475,5.104912058315748,4039.414813504086,0.3537641133618511,,,
2024-03-03,00:27:00,Andrés,0.4517,0.5103,0.0018,52,0.4473,0.5122,0.0023, ,0.4424,0.5141,0.0021,79,1234.78,205.6,1347.0,549.4877505567929,18225.003089532296,759.3751287305123,5.125850174179935,3793.9492649210206,0.35503901237014585,,,
2024-03-04,00:21:00,Gustavo,0.4483,0.5097,0.0018,61,0.4444,0.5076,0.0021,95,0.4412,0.5103,0.002,65,1213.213,212.6,1349.0,567.3535952557451,18829.20630155671,784.5502625648629,5.087962154997123,3894.122714948598,0.34641948873914896,,,
2024-03-05,00:21:00,Gustavo,0.4574,0.5113,0.0026,56,0.4518,0.5108,0.003,68,0.4465,0.5104,0.0028,65,1022.707,171.4,1123.0,549.4568121104186,17175.84412039181,715.660171682992,5.088959208133511,3140.091389786702,0.3576329031863886,,,
2024-03-06,00:10:00,Gustavo,0.4555,0.5053,0.0025,56,0.4501,0.5057,0.0028,98,0.4458,0.5058,0.0026,43,1152.969,195.7,1272.0,553.867924528302,15698.898916981132,654.1207882075472,5.043094763859582,3552.9611230343526,0.35801123512256944,,,
2024-03-07,00:14:00,Gustavo,0.4407,0.5102,0.0023,36,0.4392,0.5134,0.0026,57,0.4351,0.5156,0.0023,76,1143.881,195.8,1307.0,539.3114001530223,16437.85553114002,684.9106471308341,5.14080597122578,3623.6513129976283,0.3606859179060464,,,
2024-03-08,00:55:00,Gustavo,0.4475,0.5214,0.0018,135,0.4422,0.5242,0.0023,316,0.4358,0.5239,0.0021,220,1158.228,195.8,1338.0,526.8161434977579,15431.5248161435,642.9802006726458,5.223561381546135,3681.98394662424,0.3633910466195055,,,
2024-03-09,00:07:00,Gustavo,0.4533,0.5105,0.0017,89,0.4477,0.5135,0.0033,59,0.4428,0.511,0.0019,100,1127.318,195.3,1270.0,553.6062992125984,17760.42637511811,740.0177656299212,5.094941526951851,3582.151488769308,0.354535536529284,,,
2024-03-10,00:08am,Agustín,0.4491,0.5069,0.0019,66,0.4472,0.5101,0.0017,110,0.4409,0.5069,0.0014,75,1198.606,209.5,1336.0,564.5209580838324,12497.810941616768,520.7421225673653,5.054062348359869,3811.7738231330136,0.35049298882636765,,,
2024-03-11,00:38am,Agustín,0.4478,0.5062,0.0022,47,0.4489,0.5057,0.0022,126,0.4489,0.5065,0.0023,150,1200.114,210.1,1334.0,566.9865067466267,17699.81055652174,737.4921065217392,5.050074135814309,3819.6740733645106,0.3492444576102179,,,
2024-03-12,00:26am,Agustín,0.4291,0.5241,0.0032,256,0.4318,0.5288,0.0032,363,0.4293,0.5304,0.0026,143,1157.333,192.8,1332.0,521.081081081081,14116.24802162162,588.1770009009009,5.28836983541147,3670.551735362393,0.36288822390579706,,,
2024-03-13,00:11am,Agustín,0.4267,0.5185,0.0047,237,0.4277,0.5119,0.0039,152,0.4254,0.5244,0.0035,218,937.659,157.4,1051.0,539.1436726926736,15503.77719505233,645.9907164605137,5.228546647228083,2962.703672185321,0.35474354383365364,,,
2024-03-14,00:29am,Agustín,0.4164,0.5257,0.0039,101,0.4227,0.5263,0.003,131,0.4191,0.527,0.0029,100,934.58,157.8,1048.0,542.0610687022901,14522.677907633588,605.1115794847328,5.254470028774218,2984.959333946058,0.35109356033154543,,,
2024-03-15,00:20am,Agustín,0.4313,0.5104,0.0048,251,0.4374,0.5198,0.0003,344,0.4345,0.5156,0.0034,346,1149.539,196.8,1276.0,555.2351097178683,15332.134615673982,638.8389423197492,5.14080597122578,3642.1582144940407,0.3503417273094103,,,
2024-03-16,00:21:00,Andrés,0.4313,0.5069,0.0045,425,0.4344,0.5101,0.0032,376,0.4325,0.5114,0.0031,368,1151.25,199.7,1274.0,564.3014128728414,15480.683807849293,645.0284919937205,5.09892973949741,3665.722568319478,0.3475440315670303,,,
2024-03-17,00:19:00,Andrés,0.4496,0.513,0.0037,326,0.4486,0.5116,0.0037,313,0.4439,0.5137,0.0033,310,1192.61,206.0,1343.0,552.1965748324646,14001.463219657482,583.3943008190618,5.121861961634376,3798.3728307480533,0.35357245321689734,,,
2024-03-18,00:15:00,Andrés,0.4462,0.5199,0.0016,311,0.4371,0.5064,0.0038,302,0.4332,0.5081,0.0036,278,1092.99,187.7,1199.0,563.5696413678065,15980.704735946623,665.8626973311093,5.066026985996546,3423.215754977586,0.35025545738873554,,,
2024-03-19,00:19:00,Andrés,0.4506,0.5253,0.0007,183,0.4424,0.5154,0.0031,299,0.4391,0.5162,0.003,244,1128.91,191.8,1274.0,541.9780219780221,15421.626909890114,642.5677879120881,5.14678829004412,3553.754378509664,0.35849410631870304,,,
2024-03-20,00:18:00,Andrés,0.4349,0.5333,0.0004,133,0.4273,0.5221,0.0028,192,0.4235,0.5221,0.0028,121,1002.34,171.1,1124.0,548.0071174377225,16040.228608185056,668.3428586743773,5.2056144250911185,3206.4502612791257,0.35054340732284145,,,
2024-03-21,0.01875,Andrés,0.4443,0.5306,0.001,172,0.4327,0.5173,0.0032,186,0.4289,0.5183,0.0031,183,1081.76,184.5,1202.0,552.5790349417638,15777.037677204658,657.3765698835274,5.167726405908306,3432.403878804297,0.35019188954498137,,,
2024-03-22,00:28am,Cristián,0.44,0.5224,0.001,132,0.4358,0.5129,0.0026,137,0.4333,0.5107,0.0026,143,1026.309,189.4,1197.0,569.624060150376,15305.599127819549,637.7332969924812,5.091950367542682,3471.895438605303,0.3447684474279121,,,
2024-03-23,00:04am,Cristián,0.4633,0.5297,0.0005,78,0.4521,0.5214,0.0032,109,0.4524,0.5259,0.003,114,1182.354,201.2,1348.0,537.3293768545993,16033.84949910979,668.077062462908,5.243502444273931,3797.973690436493,0.35492610267268,,,
2024-03-24,00:02am,Cristián,0.4618,0.5279,0.0009,161,0.4553,0.5181,0.0032,147,0.4503,0.519,0.003,78,1181.238,199.9,1342.0,536.2444113263786,17237.549789865872,718.2312412444113,5.174705777863035,3723.925265981354,0.3603724307411274,,,
2024-03-25,00:13am,Cristián,0.4563,0.5307,0.0013,203,0.4515,0.5195,0.0035,120,0.4456,0.5203,0.0033,118,1181.224,200.9,1350.0,535.7333333333333,17206.779631999998,716.9491513333332,5.187667468636103,3751.9286200163747,0.3598149476506054,,,
2024-03-26,00:10am,Cristián,0.4399,0.5378,0.001,329,0.4388,0.5213,0.0031,189,0.4362,0.522,0.0028,97,1177.664,200.7,1346.0,536.7904903417533,17785.983899554234,741.0826624814264,5.20461737195473,3760.4401435847312,0.3579368235115405,,,
2024-03-27,00:10am,Cristián,0.4367,0.5368,0.0013,166,0.4317,0.5207,0.0034,93,0.4288,0.5234,0.0032,87,1176.632,200.1,1344.0,535.9821428571429,17614.779774107144,733.9491572544644,5.2185761158641855,3759.2534908239245,0.3575177899762839,,,
2024-03-28,0:52am,Gustavo,0.4398,0.538,0.0009,66,0.4051,0.5207,0.0034,70,0.4359,0.5232,0.003,69,1180.24,200.4,1347.0,535.5902004454343,17685.665093986638,736.9027122494432,5.216582009591407,3763.4509249996245,0.3579161856614709,,,
2024-03-29,00:25am,Gustavo,0.4474,0.5258,0.0004,108,0.4394,0.5167,0.0024,59,0.4352,0.5188,0.0022,44,1197.291,205.1,1347.0,548.15144766147,14284.936356347442,595.2056815144767,5.172711671590255,3819.3233898353806,0.35268026886250603,,,
2024-03-30,00:25am,Gustavo,0.4523,0.528,0.0007,171,0.4476,0.5225,0.0017,134,0.4465,0.5253,0.001,142,1194.268,200.5,1348.0,535.459940652819,17213.189755192878,717.2162397997032,5.237520125455591,3780.4420265538456,0.35657205970403477,,,
2024-03-31,00:07am,Gustavo,0.4404,0.5279,0.0011,310,0.4401,0.5241,0.002,185,0.4364,0.5248,0.0016,199,1181.428,203.0,1349.0,541.7346182357302,17413.983460340994,725.5826441808748,5.232534859773644,3823.9364755225793,0.3527778268899317,,,
2024-04-01,00:20am,Gustavo,0.4307,0.5386,0.0012,329,0.4311,0.5241,0.0029,177,0.4265,0.526,0.0028,117,1194.86,203.9,1358.0,540.5301914580266,17398.97498438881,724.9572910162004,5.244499497410321,3849.6724110790724,0.3527572881504869,,,
2024-04-02,00:47am,Gustavo,0.4283,0.5418,0.0018,248,0.4354,0.5331,0.0017,212,0.4347,0.537,0.002,129,1182.857,196.2,1356.0,520.8849557522124,17132.302067256638,713.8459194690266,5.354175342413198,3781.7611278532895,0.35856310172867295,,,
2024-04-03,00:17am,Agustín,0.4382,0.5382,0.0018,334,0.4362,0.5301,0.0029,222,0.4311,0.5308,0.0029,258,1180.442,195.6,1362.0,517.0044052863436,16822.790833480176,700.949618061674,5.2923580479570305,3726.6668430494224,0.3654740435250486,,,
2024-04-04,00:23am,Agustín,0.4289,0.5483,0.0021,272,0.4336,0.5374,0.0027,230,0.4285,0.5396,0.0021,214,1151.965,192.5,1363.0,508.4372707263389,16495.535436537048,687.313976522377,5.380098723959332,3728.408415703817,0.365571538316224,,,
2024-04-05,00:46am,Agustín,0.4255,0.5478,0.0018,206,0.4305,0.5355,0.0027,163,0.4273,0.538,0.0019,173,1049.814,173.9,1200.0,521.7,16221.061590000001,675.8775662500001,5.364145873777097,3358.169882819414,0.3573374909170818,,,
2024-04-06,00:23am,Agustín,0.4274,0.5513,0.0016,138,0.4382,0.539,0.0015,138,0.4309,0.5384,0.0017,141,1157.868,190.3,1350.0,507.46666666666675,14148.59693866667,589.5248724444446,5.368134086322654,3677.6012998579245,0.36708710105474296,,,
2024-04-07,00:23am,Agustín,0.436,0.5378,0.0013,168,0.4384,0.5325,0.0023,133,0.4296,0.5318,0.0024,113,1183.934,195.6,1368.0,514.7368421052631,9005.990210526315,375.24959210526316,5.302328579320928,3733.6876924146245,0.36639379420491824,,,
2024-04-08,00:04am,Agustín,0.4465,0.5272,0.0011,205,0.4373,0.5208,0.0029,120,0.4352,0.5121,0.0026,125,1196.466,201.8,1369.0,530.664718772827,15617.934965084005,650.7472902118335,5.105909111452138,3709.340851287749,0.3690682670816657,,,
2024-04-09,00:23am,Leonardo,0.4443,0.5409,0.0016,354,0.4417,0.53,0.0027,212,0.4371,0.532,0.0022,163,1171.12,196.3,1358.0,520.3829160530192,17456.302161119296,727.3459233799707,5.304322685593708,3748.458755455362,0.3622822308031586,,,
2024-04-10,00:25am,Leonardo,0.43569,0.54094,0.00149,265.477,0.43244,0.53121,0.00316,120.515,0.43228,0.53691,0.00299,208.869,1161.43,193.3,1353.0,514.3237250554324,16708.572550776054,696.1905229490022,5.353277994590447,3725.2390908756006,0.3631981644651923,,,
2024-04-11,00:46am,Leonardo,0.4311,0.5396,0.0011,77,0.4236,0.5299,0.0032,96,0.4248,0.5344,0.0022,171,1154.356,193.5,1352.0,515.2366863905326,16580.677233727813,690.8615514053255,5.328251960867063,3711.660315939996,0.36425747102819117,,,
2024-04-12,00:47am,Leonardo,0.4448,0.5388,0.0018,475,0.4388,0.5344,0.0028,378,0.4361,0.5381,0.003,376,1177.851,192.9,1354.0,512.8803545051699,16583.473382570162,690.9780576070901,5.365142926913485,3725.769854165801,0.3634148251229437,,,
2024-04-13,00:17am,Leonardo,0.4575,0.5306,0.002,592,0.451,0.529,0.0024,409,0.4469,0.5334,0.0016,374,1175.36,193.5,1353.0,514.8558758314856,16296.83086031042,679.0346191796008,5.318281429503165,3704.714843791905,0.36521029473220057,,,
2024-04-14,00:38am,Leonardo,0.4583,0.5386,0.0018,649,0.4473,0.5302,0.0038,417,0.4427,0.5303,0.0035,420,1159.148,193.0,1358.0,511.6347569955818,16451.88677761414,685.4952824005892,5.287372782275082,3673.666609124727,0.3696579315681429,,,
2024-04-15,00:05m,Cristián,0.4459,0.5421,0.0022,508,0.4421,0.5295,0.0041,349,0.4359,0.5309,0.0039,268,1184.833,194.3,1357.0,515.4605747973471,17112.167379218867,713.0069741341194,5.293355101093421,3702.596026112826,0.3664996101194025,,,
2024-04-16,00:05m,Cristián,0.4401,0.5435,0.0022,224,0.4377,0.5291,0.0042,145,0.4331,0.5317,0.0039,179,1120.153,184.2,1277.0,519.2795614722005,16733.95523069695,697.2481346123728,5.301331526184538,3515.418961643491,0.363256844755423,,,
2024-04-17,00:05m,Cristián,0.4233,0.5439,0.0022,148,0.4253,0.5269,0.0043,171,0.4218,0.53,0.0042,210,993.799,166.1,1126.0,531.0479573712256,15380.34370337478,640.8476543072825,5.284381622865913,3159.8488352089016,0.3563461604407917,,,
2024-04-18,00:05m,Cristián,0.4297,0.5436,0.0024,109,0.4307,0.5264,0.0045,203,0.4268,0.5301,0.0043,224,822.597,136.6,902.0,545.1884700665188,12752.91784656319,531.371576940133,5.285378676002302,2599.137817710892,0.347038157751253,,,
2024-04-19,00:05m,Cristián,0.4392,0.5421,0.0021,118,0.4408,0.5262,0.0044,128,0.4427,0.5286,0.0039,139,989.732,166.1,1124.0,531.9928825622776,12322.082985053381,513.4201243772242,5.270422878956454,3151.5020647008014,0.35665532718180554,,,
2024-04-20,00:05m,Cristián,0.4541,0.5306,0.001,190,0.4482,0.5208,0.0033,118,0.4459,0.5227,0.0032,113,1157.833,195.3,1312.0,535.8841463414634,15761.5156125,656.7298171875,5.211596743909457,3664.169438707861,0.3580620443312976,,,
2024-04-21,00:22am,Gustavo,0.4406,0.536,0.0006,138,0.4401,0.5245,0.0025,77,0.438,0.5262,0.0023,63,1193.279,201.7,1360.0,533.9117647058823,17172.091966764707,715.5038319485294,5.246493603683099,3809.5839355063717,0.35699436553278835,,,
2024-04-22,00:28am,Gustavo,0.4501,0.5285,0.0008,112,0.4461,0.5203,0.003,113,0.4426,0.5218,0.0027,89,1196.159,203.4,1357.0,539.6020633750921,17895.913223876196,745.6630509948415,5.202623265681949,3809.5688600629505,0.35620828756395717,,,
2024-04-23,00:54am,Gustavo,0.4526,0.5314,0.001,154,0.4487,0.5193,0.003,120,0.4462,0.5185,0.0027,50,1234.628,214.0,1425.0,540.6315789473683,18234.362425263156,759.7651010526315,5.169720512181084,3982.752682584307,0.3577927412443179,,,
2024-04-24,00:27am,Gustavo,0.4528,0.5412,0.0011,63,0.4521,0.5265,0.0034,62,0.449,0.5274,0.0031,63,1175.902,198.0,1349.0,528.3914010378058,17501.242603409934,729.2184418087472,5.258458241319778,3748.2290344127377,0.35990330036258245,,,
2024-04-25,00:24am,Gustavo,0.446,0.5417,0.0013,106,0.4459,0.5242,0.0036,64,0.4437,0.5257,0.0035,63,1058.504,178.7,1201.0,535.6536219816819,17285.162067277266,720.2150861365527,5.24150833800115,3371.9671440028997,0.3561719164838242,,,
2024-04-26,00:30am,Gustavo,0.4471,0.5433,0.002,47,0.4412,0.5251,0.0044,69,0.4373,0.527,0.0041,63,954.685,157.3,1082.0,523.3641404805916,14169.50840295749,590.3961834565621,5.254470028774218,2975.501287894265,0.3636362062426535,,,
2024-04-27,00:23am,Agustín,0.4446,0.5357,0.0012,44,0.4398,0.5227,0.0037,68,0.4386,0.5246,0.0035,68,1121.102,187.1,1274.0,528.6970172684457,15070.334007221347,627.9305836342228,5.230540753500862,3523.0830299280406,0.36161509370558936,,,
2024-04-28,00:18am,Agustín,0.4674,0.5283,0.0011,99,0.4595,0.5206,0.003,58,0.4465,0.5201,0.0027,27,1195.351,202.0,1350.0,538.6666666666667,16240.902346666668,676.7042644444444,5.185673362363322,3771.021669110608,0.357993169611883,,,
2024-04-29,00:47am,Agustín,0.4773,0.5165,0.0011,92,0.4642,0.5136,0.0033,81,0.459,0.5151,0.003,57,1212.599,207.2,1363.0,547.2633895818047,17416.16483639031,725.6735348495963,5.135820705543833,3830.9113806792557,0.3557900104069564,,,
2024-04-30,00:13am,Agustín,0.473,0.5186,0.0012,79,0.4633,0.5135,0.0028,90,0.4586,0.5163,0.0024,89,1208.369,202.6,1349.0,540.6671608598962,17862.404867012603,744.2668694588584,5.1477853431805105,3754.5887179021374,0.359293680708056,,,
2024-05-01,00:15am,Agustín,0.4671,0.5219,0.0012,34,0.4559,0.5161,0.0036,57,0.4526,0.5176,0.0033,53,1286.114,228.6,1497.0,549.7394789579158,17988.327847695393,749.5136603206414,5.1607470339535775,4247.088379062437,0.3524767714700746,,,
2024-05-02,00:24am,Agustín,0.4633,0.522,0.0008,113,0.4525,0.515,0.0032,47,0.4464,0.5158,0.0029,52,1207.346,206.2,1352.0,549.0532544378698,17947.337479881655,747.8057283284023,5.142800077498562,3817.603353528732,0.3541488925899815,,,
2024-05-03,00:15am,Leonardo,0.4611,0.5348,0.0009,112,0.457,0.5252,0.0028,70,0.4506,0.5258,0.0026,63,1186.547,199.6,1358.0,529.1310751104565,12440.691729013255,518.3621553755523,5.242505391137541,3767.0546738557914,0.36049383870768487,,,
2024-05-04,00:24am,Leonardo,0.4526,0.5386,0.0011,113,0.457,0.526,0.0032,47,0.4503,0.5286,0.0026,63,1186.547,199.6,1358.0,529.1310751104565,17510.947390868925,729.6228079528719,5.270422878956454,3787.1150639029493,0.358584298888575,,,
2024-05-05,00:15am,Leonardo,0.4551,0.5448,0.0013,111,0.4557,0.5278,0.0033,42,0.4492,0.5304,0.003,47,1179.639,194.5,1349.0,519.0511489992588,16840.28233654559,701.6784306893996,5.28836983541147,3702.9165587551115,0.36430742594251764,,,
2024-05-06,00:15am,Leonardo,0.4485,0.5316,0.0014,213,0.4443,0.5221,0.0032,59,0.4444,0.5279,0.0028,40,1198.78,200.2,1352.0,533.0769230769231,14339.598646153847,597.4832769230769,5.2634435070017265,3793.4690043662845,0.3564020157918379,,,
